-60.645   0.0707933   0.1892243   0.2334686   0.2305955   0.2209492   0.2058589   0.1884820   0.1710768   0.1537310   0.1386308   0.1179859   0.1038646   0.0894140   0.0680608   0.0530973   0.0374936   0.0201526   0.0048197  
-60.515   0.0712634   0.1911486   0.2365518   0.2338914   0.2241501   0.2086094   0.1911739   0.1735294   0.1559525   0.1405681   0.1197387   0.1053921   0.0906570   0.0690675   0.0538236   0.0379215   0.0204398   0.0048673  
-60.385   0.0717227   0.1930568   0.2396341   0.2372003   0.2273566   0.2113605   0.1938708   0.1759866   0.1581859   0.1425040   0.1214980   0.1069211   0.0919027   0.0700768   0.0545491   0.0383440   0.0207295   0.0049127  
-60.255   0.0721706   0.1949482   0.2427141   0.2405209   0.2305680   0.2141140   0.1965727   0.1784475   0.1604314   0.1444385   0.1232639   0.1084514   0.0931517   0.0710882   0.0552736   0.0387610   0.0210216   0.0049560  
-60.125   0.0726064   0.1968215   0.2457905   0.2438525   0.2337838   0.2168715   0.1992797   0.1809128   0.1626890   0.1463719   0.1250360   0.1099820   0.0944042   0.0721013   0.0559969   0.0391730   0.0213165   0.0049967  
-59.995   0.0730291   0.1986752   0.2488618   0.2471938   0.2370033   0.2196345   0.2019920   0.1833829   0.1649587   0.1483049   0.1268138   0.1115121   0.0956606   0.0731153   0.0567188   0.0395806   0.0216148   0.0050348  
-59.865   0.0734389   0.2005084   0.2519261   0.2505429   0.2402260   0.2224042   0.2047097   0.1858573   0.1672403   0.1502374   0.1285972   0.1130413   0.0969214   0.0741298   0.0574393   0.0399840   0.0219163   0.0050701  
-59.735   0.0738351   0.2023197   0.2549818   0.2538981   0.2434514   0.2251820   0.2074329   0.1883364   0.1695334   0.1521699   0.1303855   0.1145689   0.0981868   0.0751441   0.0581583   0.0403838   0.0222215   0.0051024  
-59.605   0.0742172   0.2041076   0.2580272   0.2572577   0.2466790   0.2279692   0.2101618   0.1908203   0.1718376   0.1541029   0.1321779   0.1160942   0.0994570   0.0761575   0.0588757   0.0407808   0.0225308   0.0051318  
-59.475   0.0745845   0.2058706   0.2610604   0.2606198   0.2499086   0.2307675   0.2128967   0.1933090   0.1741522   0.1560371   0.1339733   0.1176163   0.1007322   0.0771694   0.0595917   0.0411761   0.0228448   0.0051580  
-59.345   0.0749366   0.2076079   0.2640796   0.2639822   0.2531400   0.2335786   0.2156374   0.1958015   0.1764764   0.1579726   0.1357712   0.1191349   0.1020129   0.0781791   0.0603066   0.0415701   0.0231632   0.0051812  
-59.215   0.0752725   0.2093178   0.2670832   0.2673432   0.2563733   0.2364048   0.2183843   0.1982974   0.1788089   0.1599101   0.1375704   0.1206490   0.1032988   0.0791861   0.0610205   0.0419642   0.0234864   0.0052014  
-59.085   0.0755908   0.2109989   0.2700693   0.2707011   0.2596084   0.2392484   0.2211370   0.2007962   0.1811484   0.1618503   0.1393695   0.1221576   0.1045900   0.0801898   0.0617341   0.0423598   0.0238149   0.0052189  
-58.955   0.0758905   0.2126501   0.2730362   0.2740538   0.2628458   0.2421120   0.2238955   0.2032958   0.1834933   0.1637932   0.1411676   0.1236603   0.1058866   0.0811898   0.0624479   0.0427576   0.0241482   0.0052338  
-58.825   0.0761700   0.2142697   0.2759823   0.2773998   0.2660854   0.2449986   0.2266593   0.2057952   0.1858418   0.1657393   0.1429632   0.1251559   0.1071883   0.0821854   0.0631625   0.0431592   0.0244865   0.0052465  
-58.695   0.0764276   0.2158561   0.2789057   0.2807379   0.2693277   0.2479108   0.2294279   0.2082932   0.1881917   0.1676892   0.1447551   0.1266434   0.1084946   0.0831765   0.0638787   0.0435660   0.0248299   0.0052574  
-58.565   0.0766622   0.2174084   0.2818049   0.2840659   0.2725728   0.2508515   0.2322006   0.2107871   0.1905410   0.1696426   0.1465421   0.1281224   0.1098053   0.0841628   0.0645973   0.0439787   0.0251775   0.0052670  
-58.435   0.0768720   0.2189248   0.2846783   0.2873826   0.2758207   0.2538230   0.2349765   0.2132755   0.1928873   0.1715998   0.1483232   0.1295922   0.1111198   0.0851441   0.0653189   0.0443987   0.0255292   0.0052757  
-58.305   0.0770559   0.2204041   0.2875243   0.2906865   0.2790715   0.2568273   0.2377544   0.2157566   0.1952283   0.1735607   0.1500971   0.1310521   0.1124374   0.0861204   0.0660444   0.0448268   0.0258844   0.0052841  
-58.175   0.0772128   0.2218450   0.2903417   0.2939762   0.2823250   0.2598656   0.2405334   0.2182293   0.1975621   0.1755255   0.1518629   0.1325018   0.1137573   0.0870917   0.0667743   0.0452640   0.0262427   0.0052926  
-58.045   0.0773423   0.2232467   0.2931291   0.2972500   0.2855810   0.2629389   0.2433121   0.2206913   0.1998866   0.1774934   0.1536201   0.1339416   0.1150792   0.0880581   0.0675092   0.0457102   0.0266031   0.0053017  
-57.915   0.0774441   0.2246084   0.2958858   0.3005067   0.2888391   0.2660470   0.2460896   0.2231419   0.2022004   0.1794644   0.1553682   0.1353716   0.1164022   0.0890199   0.0682495   0.0461659   0.0269652   0.0053118  
-57.785   0.0775180   0.2259294   0.2986108   0.3037452   0.2920989   0.2691892   0.2488648   0.2255810   0.2045022   0.1814385   0.1571067   0.1367920   0.1177256   0.0899771   0.0689956   0.0466313   0.0273284   0.0053230  
-57.655   0.0775649   0.2272101   0.3013038   0.3069642   0.2953597   0.2723642   0.2516368   0.2280075   0.2067913   0.1834150   0.1588360   0.1382039   0.1190492   0.0909300   0.0697476   0.0471056   0.0276919   0.0053357  
-57.525   0.0775854   0.2284505   0.3039648   0.3101633   0.2986212   0.2755702   0.2544051   0.2304220   0.2090677   0.1853940   0.1605562   0.1396078   0.1203727   0.0918788   0.0705057   0.0475887   0.0280555   0.0053498  
-57.395   0.0775802   0.2296511   0.3065940   0.3133419   0.3018828   0.2788049   0.2571692   0.2328250   0.2113316   0.1873753   0.1622677   0.1410048   0.1216958   0.0928236   0.0712698   0.0480798   0.0284188   0.0053653  
-57.265   0.0775503   0.2308126   0.3091917   0.3165003   0.3051441   0.2820660   0.2599291   0.2352179   0.2135839   0.1893593   0.1639711   0.1423957   0.1230184   0.0937645   0.0720399   0.0485784   0.0287818   0.0053821  
-57.135   0.0774974   0.2319366   0.3117589   0.3196382   0.3084049   0.2853510   0.2626850   0.2376010   0.2158257   0.1913456   0.1656675   0.1437818   0.1243409   0.0947017   0.0728157   0.0490832   0.0291442   0.0054000  
